CMDLINE python extractor.py --root_name test --root_dir 'C:\Users\dmollberg\OneDrive - Deloitte (O365D)\Aime\CC_BY\bylgjan\2004\test'
MEM 234.070312 1563535494.8717
MEM 235.882812 1563535494.9719
MEM 238.824219 1563535495.0724
MEM 240.199219 1563535495.1732
MEM 239.132812 1563535495.2739
MEM 241.015625 1563535495.3742
MEM 242.019531 1563535495.4750
MEM 243.753906 1563535495.5751
MEM 242.164062 1563535495.6753
MEM 243.691406 1563535495.7763
MEM 245.289062 1563535495.8763
MEM 246.675781 1563535495.9763
MEM 248.128906 1563535496.0764
MEM 249.519531 1563535496.1774
MEM 252.546875 1563535496.2784
MEM 254.742188 1563535496.3784
MEM 248.445312 1563535496.4785
MEM 240.355469 1563535496.5793
MEM 243.210938 1563535496.6797
MEM 242.722656 1563535496.7807
MEM 240.406250 1563535496.8817
MEM 243.890625 1563535496.9817
MEM 245.730469 1563535497.0827
MEM 247.984375 1563535497.1835
MEM 246.304688 1563535497.2837
MEM 248.136719 1563535497.3842
MEM 249.882812 1563535497.4847
MEM 251.152344 1563535497.5847
MEM 253.062500 1563535497.6857
MEM 254.011719 1563535497.7867
MEM 256.445312 1563535497.8874
MEM 258.132812 1563535497.9880
MEM 258.925781 1563535498.0888
MEM 260.480469 1563535498.1894
MEM 262.539062 1563535498.2898
MEM 264.347656 1563535498.3904
MEM 246.921875 1563535498.4906
MEM 242.187500 1563535498.5906
MEM 247.574219 1563535498.6916
MEM 249.957031 1563535498.7916
MEM 243.125000 1563535498.8926
MEM 249.183594 1563535498.9936
MEM 251.593750 1563535499.0936
MEM 253.882812 1563535499.1956
MEM 255.367188 1563535499.2956
MEM 256.871094 1563535499.3966
MEM 257.917969 1563535499.4971
MEM 260.183594 1563535499.5977
MEM 262.496094 1563535499.6985
MEM 264.085938 1563535499.7995
MEM 266.968750 1563535499.8995
MEM 270.019531 1563535499.9995
MEM 271.699219 1563535500.0995
MEM 249.324219 1563535500.2005
MEM 243.183594 1563535500.3005
MEM 244.621094 1563535500.4015
MEM 245.433594 1563535500.5015
MEM 245.968750 1563535500.6024
MEM 246.804688 1563535500.7028
MEM 247.242188 1563535500.8028
MEM 248.285156 1563535500.9028
MEM 249.300781 1563535501.0038
MEM 250.316406 1563535501.1044
MEM 252.253906 1563535501.2044
MEM 253.203125 1563535501.3045
MEM 255.238281 1563535501.4055
MEM 246.457031 1563535501.5055
MEM 246.542969 1563535501.6065
MEM 247.585938 1563535501.7066
MEM 248.601562 1563535501.8074
MEM 250.058594 1563535501.9074
MEM 250.960938 1563535502.0084
MEM 251.882812 1563535502.1084
MEM 253.406250 1563535502.2094
MEM 254.421875 1563535502.3095
MEM 244.832031 1563535502.4095
MEM 244.832031 1563535502.5105
MEM 237.125000 1563535502.6105
MEM 239.367188 1563535502.7105
MEM 240.531250 1563535502.8115
MEM 241.550781 1563535502.9116
MEM 243.425781 1563535503.0123
MEM 244.281250 1563535503.1124
MEM 238.195312 1563535503.2125
MEM 239.289062 1563535503.3125
MEM 240.238281 1563535503.4125
MEM 239.531250 1563535503.5135
MEM 240.109375 1563535503.6135
MEM 241.078125 1563535503.7135
MEM 242.121094 1563535503.8145
MEM 244.308594 1563535503.9154
MEM 245.417969 1563535504.0154
MEM 241.226562 1563535504.1164
MEM 237.929688 1563535504.2165
MEM 240.125000 1563535504.3165
MEM 241.718750 1563535504.4165
MEM 244.890625 1563535504.5166
MEM 239.675781 1563535504.6168
MEM 241.632812 1563535504.7170
MEM 243.109375 1563535504.8176
MEM 244.472656 1563535504.9186
MEM 239.753906 1563535505.0186
MEM 242.062500 1563535505.1196
MEM 241.335938 1563535505.2196
MEM 240.597656 1563535505.3196
MEM 241.632812 1563535505.4206
MEM 242.664062 1563535505.5207
MEM 244.777344 1563535505.6216
MEM 245.988281 1563535505.7216
MEM 240.410156 1563535505.8216
MEM 241.718750 1563535505.9217
MEM 242.750000 1563535506.0217
MEM 243.730469 1563535506.1217
MEM 238.167969 1563535506.2218
MEM 240.906250 1563535506.3228
MEM 242.218750 1563535506.4238
MEM 244.238281 1563535506.5238
MEM 238.222656 1563535506.6248
MEM 239.980469 1563535506.7248
MEM 240.222656 1563535506.8258
MEM 241.152344 1563535506.9258
MEM 241.808594 1563535507.0268
MEM 238.230469 1563535507.1269
MEM 240.035156 1563535507.2278
MEM 241.527344 1563535507.3288
MEM 239.871094 1563535507.4290
MEM 241.183594 1563535507.5290
MEM 240.476562 1563535507.6299
MEM 242.175781 1563535507.7309
MEM 242.554688 1563535507.8319
MEM 243.699219 1563535507.9329
MEM 245.945312 1563535508.0329
MEM 247.503906 1563535508.1339
MEM 249.484375 1563535508.2349
MEM 251.214844 1563535508.3350
MEM 252.910156 1563535508.4356
MEM 243.105469 1563535508.5356
MEM 243.105469 1563535508.6358
MEM 238.601562 1563535508.7358
MEM 238.601562 1563535508.8368
MEM 238.601562 1563535508.9371
MEM 239.160156 1563535509.0371
MEM 241.062500 1563535509.1373
MEM 243.222656 1563535509.2373
MEM 239.929688 1563535509.3379
MEM 242.500000 1563535509.4380
MEM 239.855469 1563535509.5386
MEM 244.117188 1563535509.6394
MEM 245.472656 1563535509.7399
MEM 247.085938 1563535509.8404
MEM 248.613281 1563535509.9411
MEM 252.500000 1563535510.0414
MEM 240.585938 1563535510.1423
MEM 238.492188 1563535510.2429
MEM 240.832031 1563535510.3436
MEM 242.332031 1563535510.4446
MEM 243.976562 1563535510.5456
MEM 238.765625 1563535510.6461
MEM 241.750000 1563535510.7464
MEM 242.878906 1563535510.8465
MEM 244.257812 1563535510.9471
MEM 239.320312 1563535511.0476
MEM 243.031250 1563535511.1482
MEM 244.921875 1563535511.2488
MEM 242.511719 1563535511.3494
MEM 243.738281 1563535511.4502
MEM 245.515625 1563535511.5508
MEM 247.648438 1563535511.6509
MEM 249.468750 1563535511.7510
MEM 252.183594 1563535511.8515
MEM 254.683594 1563535511.9522
MEM 242.972656 1563535512.0530
MEM 239.175781 1563535512.1533
MEM 239.464844 1563535512.2535
MEM 239.464844 1563535512.3537
MEM 245.085938 1563535512.4541
MEM 247.738281 1563535512.5548
MEM 249.031250 1563535512.6557
MEM 251.070312 1563535512.7560
MEM 255.195312 1563535512.8569
MEM 244.023438 1563535512.9574
MEM 247.175781 1563535513.0575
MEM 249.578125 1563535513.1577
MEM 251.539062 1563535513.2578
MEM 239.960938 1563535513.3588
MEM 242.808594 1563535513.4598
MEM 244.406250 1563535513.5598
MEM 246.761719 1563535513.6598
MEM 244.292969 1563535513.7604
MEM 245.859375 1563535513.8604
MEM 249.027344 1563535513.9604
MEM 250.207031 1563535514.0604
MEM 253.703125 1563535514.1612
MEM 239.769531 1563535514.2614
MEM 241.058594 1563535514.3616
MEM 243.804688 1563535514.4624
MEM 245.035156 1563535514.5629
MEM 246.269531 1563535514.6630
MEM 247.542969 1563535514.7637
MEM 248.843750 1563535514.8646
MEM 249.863281 1563535514.9647
MEM 251.265625 1563535515.0657
MEM 242.300781 1563535515.1667
MEM 243.429688 1563535515.2677
MEM 243.347656 1563535515.3677
MEM 244.378906 1563535515.4687
MEM 245.734375 1563535515.5707
MEM 248.019531 1563535515.6717
MEM 248.781250 1563535515.7727
MEM 250.054688 1563535515.8730
MEM 251.808594 1563535515.9739
MEM 242.859375 1563535516.0740
MEM 239.332031 1563535516.1740
MEM 239.472656 1563535516.2747
MEM 241.816406 1563535516.3750
MEM 243.695312 1563535516.4759
MEM 245.566406 1563535516.5759
MEM 242.683594 1563535516.6759
MEM 244.000000 1563535516.7761
MEM 246.781250 1563535516.8762
MEM 248.785156 1563535516.9772
MEM 241.800781 1563535517.0781
MEM 243.136719 1563535517.1781
MEM 245.101562 1563535517.2791
MEM 247.300781 1563535517.3792
MEM 250.199219 1563535517.4792
MEM 252.015625 1563535517.5801
MEM 254.460938 1563535517.6802
MEM 257.457031 1563535517.7813
MEM 259.140625 1563535517.8814
MEM 261.371094 1563535517.9819
MEM 262.683594 1563535518.0825
MEM 264.250000 1563535518.1827
MEM 265.789062 1563535518.2831
MEM 267.925781 1563535518.3831
MEM 269.910156 1563535518.4842
MEM 271.511719 1563535518.5852
MEM 273.367188 1563535518.6852
MEM 274.562500 1563535518.7852
MEM 275.683594 1563535518.8852
MEM 277.097656 1563535518.9852
MEM 253.117188 1563535519.0852
MEM 250.917969 1563535519.1862
MEM 251.789062 1563535519.2862
MEM 251.789062 1563535519.3862
MEM 240.863281 1563535519.4862
MEM 240.718750 1563535519.5872
MEM 241.281250 1563535519.6872
MEM 241.281250 1563535519.7882
MEM 241.281250 1563535519.8884
MEM 241.281250 1563535519.9894
MEM 242.535156 1563535520.0901
MEM 243.945312 1563535520.1903
MEM 244.886719 1563535520.2903
MEM 247.058594 1563535520.3903
MEM 244.164062 1563535520.4905
MEM 245.105469 1563535520.5914
MEM 246.445312 1563535520.6918
MEM 248.824219 1563535520.7920
MEM 251.109375 1563535520.8924
MEM 243.406250 1563535520.9930
MEM 244.878906 1563535521.0940
MEM 242.773438 1563535521.1940
MEM 246.667969 1563535521.2941
MEM 249.750000 1563535521.3941
MEM 251.925781 1563535521.4942
MEM 253.328125 1563535521.5949
MEM 256.066406 1563535521.6951
MEM 258.527344 1563535521.7952
MEM 246.234375 1563535521.8952
MEM 247.855469 1563535521.9952
MEM 250.566406 1563535522.0961
MEM 251.929688 1563535522.1962
MEM 255.285156 1563535522.2963
MEM 256.394531 1563535522.3972
MEM 258.117188 1563535522.4974
MEM 259.554688 1563535522.5984
MEM 260.519531 1563535522.6984
MEM 245.898438 1563535522.7984
MEM 244.886719 1563535522.8986
MEM 240.886719 1563535522.9990
MEM 243.105469 1563535523.0992
MEM 247.113281 1563535523.2002
MEM 250.179688 1563535523.3002
MEM 241.269531 1563535523.4002
MEM 244.113281 1563535523.5002
MEM 246.214844 1563535523.6002
MEM 243.257812 1563535523.7002
MEM 244.347656 1563535523.8002
MEM 244.660156 1563535523.9012
MEM 246.167969 1563535524.0012
MEM 247.203125 1563535524.1022
MEM 250.082031 1563535524.2022
MEM 252.085938 1563535524.3022
MEM 255.035156 1563535524.4023
MEM 257.894531 1563535524.5026
MEM 245.429688 1563535524.6034
MEM 240.910156 1563535524.7034
MEM 241.296875 1563535524.8041
MEM 244.769531 1563535524.9043
MEM 246.964844 1563535525.0043
MEM 248.894531 1563535525.1053
MEM 241.449219 1563535525.2053
MEM 242.937500 1563535525.3059
MEM 243.804688 1563535525.4065
MEM 241.550781 1563535525.5074
MEM 244.832031 1563535525.6081
MEM 245.308594 1563535525.7084
MEM 242.277344 1563535525.8094
MEM 243.218750 1563535525.9094
MEM 241.171875 1563535526.0104
MEM 243.914062 1563535526.1104
MEM 245.640625 1563535526.2104
MEM 242.792969 1563535526.3105
MEM 244.378906 1563535526.4115
MEM 243.863281 1563535526.5121
MEM 245.843750 1563535526.6123
MEM 243.000000 1563535526.7133
MEM 244.679688 1563535526.8145
MEM 246.226562 1563535526.9154
MEM 245.082031 1563535527.0163
MEM 246.828125 1563535527.1165
MEM 249.542969 1563535527.2165
MEM 251.425781 1563535527.3167
MEM 253.597656 1563535527.4173
MEM 255.582031 1563535527.5182
MEM 245.187500 1563535527.6183
MEM 245.429688 1563535527.7183
MEM 241.839844 1563535527.8187
MEM 241.839844 1563535527.9193
MEM 241.839844 1563535528.0197
MEM 241.839844 1563535528.1202
MEM 242.398438 1563535528.2212
MEM 245.574219 1563535528.3215
MEM 246.707031 1563535528.4215
MEM 244.242188 1563535528.5215
MEM 245.097656 1563535528.6225
MEM 243.796875 1563535528.7226
MEM 244.078125 1563535528.8236
MEM 244.167969 1563535528.9246
MEM 245.390625 1563535529.0252
MEM 242.734375 1563535529.1253
MEM 245.843750 1563535529.2254
MEM 246.976562 1563535529.3265
MEM 243.160156 1563535529.4273
MEM 243.921875 1563535529.5283
MEM 244.566406 1563535529.6293
MEM 243.300781 1563535529.7293
MEM 244.222656 1563535529.8294
MEM 244.667969 1563535529.9302
MEM 246.265625 1563535530.0302
MEM 248.085938 1563535530.1303
MEM 243.746094 1563535530.2304
MEM 245.089844 1563535530.3313
MEM 246.707031 1563535530.4322
MEM 250.230469 1563535530.5322
MEM 244.000000 1563535530.6323
MEM 245.777344 1563535530.7323
MEM 246.949219 1563535530.8325
MEM 248.335938 1563535530.9336
MEM 249.968750 1563535531.0345
MEM 242.609375 1563535531.1355
MEM 246.484375 1563535531.2362
MEM 247.425781 1563535531.3373
MEM 248.957031 1563535531.4373
MEM 249.972656 1563535531.5378
MEM 244.941406 1563535531.6385
MEM 245.691406 1563535531.7394
MEM 246.398438 1563535531.8394
MEM 246.875000 1563535531.9404
MEM 248.660156 1563535532.0404
MEM 252.406250 1563535532.1404
MEM 255.894531 1563535532.2414
MEM 258.976562 1563535532.3415
MEM 260.664062 1563535532.4425
MEM 262.347656 1563535532.5435
MEM 264.289062 1563535532.6445
MEM 248.230469 1563535532.7445
MEM 244.714844 1563535532.8445
MEM 246.964844 1563535532.9446
MEM 250.816406 1563535533.0451
MEM 252.074219 1563535533.1456
MEM 253.343750 1563535533.2466
MEM 248.972656 1563535533.3466
MEM 249.347656 1563535533.4466
MEM 245.843750 1563535533.5476
MEM 248.253906 1563535533.6476
MEM 247.808594 1563535533.7477
MEM 251.441406 1563535533.8485
MEM 249.808594 1563535533.9485
MEM 251.953125 1563535534.0493
MEM 256.414062 1563535534.1495
MEM 259.746094 1563535534.2495
MEM 248.386719 1563535534.3495
MEM 245.421875 1563535534.4505
MEM 245.425781 1563535534.5507
MEM 245.785156 1563535534.6514
MEM 254.011719 1563535534.7520
MEM 247.976562 1563535534.8521
MEM 251.929688 1563535534.9531
MEM 257.027344 1563535535.0536
MEM 244.769531 1563535535.1537
MEM 246.175781 1563535535.2542
MEM 254.195312 1563535535.3545
MEM 259.082031 1563535535.4549
MEM 246.757812 1563535535.5557
MEM 249.582031 1563535535.6567
MEM 255.832031 1563535535.7574
MEM 248.003906 1563535535.8574
MEM 251.843750 1563535535.9580
MEM 255.890625 1563535536.0580
MEM 257.675781 1563535536.1590
MEM 247.519531 1563535536.2600
MEM 245.789062 1563535536.3610
MEM 244.589844 1563535536.4610
MEM 246.652344 1563535536.5619
MEM 246.593750 1563535536.6626
MEM 251.761719 1563535536.7636
MEM 244.085938 1563535536.8637
MEM 249.968750 1563535536.9647
MEM 253.457031 1563535537.0657
MEM 256.570312 1563535537.1657
MEM 260.394531 1563535537.2665
MEM 263.644531 1563535537.3673
MEM 266.519531 1563535537.4679
MEM 269.460938 1563535537.5679
MEM 271.535156 1563535537.6682
MEM 273.832031 1563535537.7687
MEM 275.664062 1563535537.8688
MEM 277.132812 1563535537.9696
MEM 278.734375 1563535538.0706
MEM 280.050781 1563535538.1706
MEM 281.648438 1563535538.2712
MEM 256.148438 1563535538.3721
MEM 256.148438 1563535538.4731
MEM 256.707031 1563535538.5731
MEM 243.828125 1563535538.6741
MEM 244.667969 1563535538.7741
MEM 245.230469 1563535538.8752
MEM 245.230469 1563535538.9762
MEM 245.230469 1563535539.0772
MEM 245.230469 1563535539.1772
MEM 245.230469 1563535539.2782
MEM 245.230469 1563535539.3782
MEM 245.230469 1563535539.4792
MEM 245.230469 1563535539.5792
MEM 245.230469 1563535539.6802
MEM 245.234375 1563535539.7807
MEM 245.238281 1563535539.8839
MEM 245.238281 1563535539.9840
MEM 245.238281 1563535540.0845
MEM 245.238281 1563535540.1855
MEM 246.554688 1563535540.2855
MEM 250.109375 1563535540.3855
MEM 249.886719 1563535540.4865
MEM 254.851562 1563535540.5865
MEM 248.207031 1563535540.6872
MEM 246.070312 1563535540.7878
MEM 252.957031 1563535540.8888
MEM 256.132812 1563535540.9896
MEM 258.746094 1563535541.0916
MEM 261.042969 1563535541.1917
MEM 248.167969 1563535541.2917
MEM 251.730469 1563535541.3927
MEM 257.226562 1563535541.4927
MEM 261.101562 1563535541.5928
MEM 264.187500 1563535541.6938
MEM 250.894531 1563535541.7940
MEM 246.617188 1563535541.8946
MEM 246.621094 1563535541.9952
MEM 251.703125 1563535542.0958
MEM 256.703125 1563535542.1967
MEM 250.410156 1563535542.2978
MEM 255.535156 1563535542.3987
MEM 256.136719 1563535542.4997
MEM 247.914062 1563535542.5999
MEM 252.277344 1563535542.7006
MEM 256.910156 1563535542.8015
MEM 261.453125 1563535542.9017
MEM 246.511719 1563535543.0026
MEM 246.664062 1563535543.1036
MEM 253.585938 1563535543.2046
MEM 246.722656 1563535543.3046
MEM 250.375000 1563535543.4046
MEM 251.414062 1563535543.5048
MEM 247.109375 1563535543.6048
MEM 250.796875 1563535543.7050
MEM 252.722656 1563535543.8058
MEM 250.398438 1563535543.9059
MEM 255.035156 1563535544.0066
MEM 258.386719 1563535544.1075
MEM 261.777344 1563535544.2081
MEM 262.304688 1563535544.3086
MEM 262.121094 1563535544.4086
MEM 262.121094 1563535544.5086
MEM 262.121094 1563535544.6088
MEM 262.121094 1563535544.7088
MEM 262.132812 1563535544.8089
MEM 262.140625 1563535544.9089
MEM 263.445312 1563535545.0091
MEM 263.453125 1563535545.1098
MEM 263.460938 1563535545.2098
MEM 263.578125 1563535545.3108
MEM 263.632812 1563535545.4108
MEM 263.640625 1563535545.5118
MEM 263.648438 1563535545.6128
MEM 263.652344 1563535545.7128
MEM 263.656250 1563535545.8128
MEM 263.656250 1563535545.9138
MEM 263.656250 1563535546.0169
MEM 263.660156 1563535546.1179
MEM 263.660156 1563535546.2189
MEM 263.667969 1563535546.3189
MEM 263.667969 1563535546.4199
MEM 263.671875 1563535546.5199
MEM 263.671875 1563535546.6199
MEM 263.671875 1563535546.7199
MEM 263.671875 1563535546.8209
MEM 263.675781 1563535546.9219
MEM 263.687500 1563535547.0229
MEM 263.691406 1563535547.1229
MEM 263.695312 1563535547.2229
MEM 263.695312 1563535547.3229
MEM 263.703125 1563535547.4242
MEM 263.652344 1563535547.5248
MEM 248.460938 1563535547.6248
MEM 250.230469 1563535547.7249
MEM 251.261719 1563535547.8249
MEM 252.125000 1563535547.9250
MEM 252.960938 1563535548.0256
MEM 254.402344 1563535548.1256
MEM 255.238281 1563535548.2257
MEM 255.238281 1563535548.3258
MEM 255.238281 1563535548.4258
MEM 255.238281 1563535548.5263
MEM 255.238281 1563535548.6273
MEM 255.292969 1563535548.7273
MEM 249.910156 1563535548.8278
MEM 251.308594 1563535548.9287
MEM 248.691406 1563535549.0288
MEM 250.257812 1563535549.1298
MEM 250.257812 1563535549.2298
MEM 250.632812 1563535549.3298
MEM 251.914062 1563535549.4308
MEM 253.554688 1563535549.5308
MEM 254.542969 1563535549.6318
MEM 254.542969 1563535549.7328
MEM 254.542969 1563535549.8338
MEM 254.550781 1563535549.9348
MEM 254.652344 1563535550.0348
MEM 254.687500 1563535550.1358
MEM 257.363281 1563535550.2358
MEM 257.738281 1563535550.3358
MEM 257.738281 1563535550.4359
MEM 257.984375 1563535550.5369
MEM 258.027344 1563535550.6369
MEM 249.820312 1563535550.7369
MEM 253.230469 1563535550.8379
MEM 253.503906 1563535550.9389
MEM 255.777344 1563535551.0389
MEM 258.382812 1563535551.1399
MEM 259.570312 1563535551.2405
MEM 261.066406 1563535551.3410
MEM 262.148438 1563535551.4410
MEM 263.867188 1563535551.5580
MEM 264.871094 1563535551.6580
MEM 266.140625 1563535551.7590
MEM 267.417969 1563535551.8600
MEM 268.917969 1563535551.9600
MEM 269.910156 1563535552.0600
MEM 270.871094 1563535552.1600
MEM 271.449219 1563535552.2610
MEM 272.289062 1563535552.3610
MEM 273.050781 1563535552.4620
MEM 273.949219 1563535552.5620
MEM 274.914062 1563535552.6630
MEM 275.714844 1563535552.7630
MEM 276.707031 1563535552.8640
MEM 277.507812 1563535552.9750
MEM 278.214844 1563535553.0750
MEM 279.175781 1563535553.1760
MEM 279.910156 1563535553.2760
MEM 280.937500 1563535553.3760
MEM 281.550781 1563535553.4760
MEM 282.511719 1563535553.5769
MEM 283.339844 1563535553.6779
MEM 284.140625 1563535553.7789
MEM 284.941406 1563535553.8789
MEM 285.554688 1563535553.9799
MEM 286.457031 1563535554.0799
MEM 286.535156 1563535554.1809
MEM 285.281250 1563535554.2810
MEM 285.281250 1563535554.3812
MEM 285.281250 1563535554.4819
MEM 286.535156 1563535554.5829
MEM 247.992188 1563535554.6839
MEM 249.246094 1563535554.7849
MEM 249.246094 1563535554.8858
MEM 247.992188 1563535554.9858
MEM 247.992188 1563535555.0858
MEM 249.246094 1563535555.1860
MEM 249.246094 1563535555.2870
MEM 249.246094 1563535555.3870
MEM 249.250000 1563535555.4871
MEM 250.503906 1563535555.5878
MEM 250.503906 1563535555.6878
MEM 251.128906 1563535555.7888
MEM 255.125000 1563535555.8888
MEM 257.269531 1563535555.9889
MEM 258.585938 1563535556.0899
MEM 261.070312 1563535556.1909
MEM 265.507812 1563535556.2910
MEM 268.445312 1563535556.3911
MEM 269.445312 1563535556.4911
MEM 255.324219 1563535556.5912
MEM 259.015625 1563535556.6921
MEM 259.984375 1563535556.7921
MEM 264.031250 1563535556.8931
MEM 267.796875 1563535556.9931
MEM 271.074219 1563535557.0941
MEM 275.238281 1563535557.1942
MEM 253.511719 1563535557.2942
MEM 257.687500 1563535557.3952
MEM 262.449219 1563535557.4956
MEM 264.851562 1563535557.5961
MEM 270.683594 1563535557.6971
MEM 275.304688 1563535557.7971
MEM 280.992188 1563535557.8971
MEM 283.218750 1563535557.9981
MEM 283.218750 1563535558.0991
MEM 249.863281 1563535558.1991
MEM 253.093750 1563535558.3001
MEM 257.160156 1563535558.4001
MEM 262.390625 1563535558.5012
MEM 262.789062 1563535558.6021
MEM 262.929688 1563535558.7031
MEM 250.550781 1563535558.8032
MEM 250.761719 1563535558.9041
MEM 256.882812 1563535559.0041
MEM 257.847656 1563535559.1051
MEM 257.898438 1563535559.2061
MEM 259.453125 1563535559.3081
MEM 259.851562 1563535559.4081
MEM 259.851562 1563535559.5091
MEM 259.851562 1563535559.6091
MEM 258.355469 1563535559.7101
MEM 258.359375 1563535559.8102
MEM 258.410156 1563535559.9111
MEM 258.406250 1563535560.0111
MEM 258.449219 1563535560.1111
MEM 258.546875 1563535560.2111
MEM 258.546875 1563535560.3111
MEM 258.636719 1563535560.4121
MEM 258.664062 1563535560.5131
MEM 258.652344 1563535560.6131
MEM 258.660156 1563535560.7141
MEM 258.644531 1563535560.8181
MEM 258.644531 1563535560.9181
MEM 258.644531 1563535561.0182
MEM 258.636719 1563535561.1192
MEM 258.632812 1563535561.2192
MEM 258.632812 1563535561.3192
MEM 258.652344 1563535561.4202
MEM 258.648438 1563535561.5212
MEM 258.648438 1563535561.6222
MEM 258.820312 1563535561.7222
MEM 260.445312 1563535561.8232
MEM 262.074219 1563535561.9232
MEM 263.503906 1563535562.0236
MEM 263.503906 1563535562.1242
MEM 262.519531 1563535562.2242
MEM 262.519531 1563535562.3252
MEM 262.519531 1563535562.4252
MEM 262.019531 1563535562.5262
MEM 262.019531 1563535562.6262
MEM 262.019531 1563535562.7262
MEM 262.027344 1563535562.8262
MEM 262.054688 1563535562.9262
MEM 262.066406 1563535563.0272
MEM 262.070312 1563535563.1272
MEM 262.101562 1563535563.2282
MEM 262.507812 1563535563.3282
MEM 262.503906 1563535563.4292
MEM 248.628906 1563535563.5300
MEM 248.777344 1563535563.6300
MEM 248.792969 1563535563.7310
MEM 247.792969 1563535563.8310
