CMDLINE python extractor.py --root_name test --root_dir 'C:\Users\dmollberg\OneDrive - Deloitte (O365D)\Aime\CC_BY\bylgjan\2004\test'
MEM 1.617188 1563535467.4404
MEM 11.011719 1563535467.5414
MEM 15.656250 1563535467.6424
MEM 20.136719 1563535467.7424
MEM 28.960938 1563535467.8434
MEM 32.781250 1563535467.9434
